painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q29639234,Gino Franzi,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q29647708,Dina Rajs,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q29828811,Andrzej Chachaj,http://www.wikidata.org/entity/Q36,Poland,3
http://www.wikidata.org/entity/Q29885831,Bengt Holmstrand,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q29885871,Gustaf Samuelsson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q29885877,Bo Sahlin,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q29940997,Andrés Coello,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q29950700,Justo Millán Espinosa,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q30051095,Karl Otto Schwatlo,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q30026379,Bertil Tideström,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30047090,Hans Fenz,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q29869206,Zbigniew Maleszewski,http://www.wikidata.org/entity/Q36,Poland,3
http://www.wikidata.org/entity/Q29882291,Mathes Helbling,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q30085555,Martin Enger,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q30103080,Hubert Taferner,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q30104421,Giovanni De Paoli,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q30156568,Martine De Maeseneer,http://www.wikidata.org/entity/Q31,Belgium,3
http://www.wikidata.org/entity/Q30106660,Olov Blomkvist,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30106668,Bengt Karlsson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30108251,Franz Hörzing,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q30110113,Anne-Marie Hubacher-Constam,http://www.wikidata.org/entity/Q39,Switzerland,3
