painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q6270540,Lúcia Machado de Almeida,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q6298075,João Carlos Marinho,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q6291991,José Cândido de Carvalho,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q6533901,Letícia Wierzchowski,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q7136512,Pardal Mallet,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q7372923,Roy Heath,http://www.wikidata.org/entity/Q734,Guyana,4
http://www.wikidata.org/entity/Q7821874,Tony Bellotto,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10265096,Denise Stoklos,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10272097,Elvira Vigna,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10279144,Fabio Brunelli,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10280989,Felipe Machado,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q9623039,Antônio Torres,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10325135,Marcelo Mirisola,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10326159,Maria de Lourdes Teixeira,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10303760,Isa Silveira Leal,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10376614,Sônia Coutinho,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10312889,Julieta de Godoy Ladeira,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q16940719,Márcia Denser,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10346819,Paulo Scott,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q10356551,R. F. Lucchetti,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q15834207,Maria Cristina Cavalcanti de Albuquerque,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q16221024,André de Leones,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q16890622,Laura Malin,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q18609701,Luize Valente,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q21810710,Teresa Ruiz Rosas,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q22984565,Pablo Katchadjian,http://www.wikidata.org/entity/Q414,Argentina,4
http://www.wikidata.org/entity/Q27431188,Liliana Colanzi,http://www.wikidata.org/entity/Q750,Bolivia,4
http://www.wikidata.org/entity/Q548008,Lindanor Celina,http://www.wikidata.org/entity/Q155,Brazil,3
http://www.wikidata.org/entity/Q1797231,Orígenes Lessa,http://www.wikidata.org/entity/Q155,Brazil,3
http://www.wikidata.org/entity/Q1727937,Nelson Hoffmann,http://www.wikidata.org/entity/Q155,Brazil,3
http://www.wikidata.org/entity/Q2831805,Alberto Mussa,http://www.wikidata.org/entity/Q155,Brazil,3
http://www.wikidata.org/entity/Q3392459,Luis Eduardo Matta,http://www.wikidata.org/entity/Q155,Brazil,3
