0,1,2,3,4,5,6,7,8
Japan,71,Naomi Ōsaka,http://www.wikidata.org/entity/Q17466583,wd:Q17466583,43408776,Japanese tennis player,"Naomi Osaka (大坂 なおみ, Ōsaka Naomi, Japanese pronunciation: [oːsaka naomi], born October 16, 1997) is a Japanese professional tennis player. She has been ranked world No. 1 in singles by the Women's Tennis Association (WTA) and is the first Asian player to hold the top ranking in singles. Osaka is a four-time Grand Slam singles champion, with two Australian Open and two US Open titles. Her seven titles on the WTA Tour also include two at the Premier Mandatory level. At the 2018 US Open and the 2019 Australian Open, Osaka won her first two major titles in back-to-back tournaments. She was the first woman to win successive major singles titles since Serena Williams in 2015, and the first to win her first two in successive majors since Jennifer Capriati in 2001.
Born in Japan to a Haitian-American father and a Japanese mother, Osaka has lived and trained in the United States since age three. She came to prominence at age 16 when she defeated former US Open champion Samantha Stosur in her WTA Tour debut at the 2014 Stanford Classic. Two years later, she reached her first WTA final at the 2016 Pan Pacific Open in Tokyo to enter the top 50 of the WTA rankings. Osaka made her breakthrough into the upper echelon of women's tennis in 2018 when she won her first WTA title at the Indian Wells Open. Later in the year, she defeated 23-time Grand Slam singles champion Serena Williams in the final of the US Open to become the first Japanese player to win a major singles title. In mid-2021, suffering from depression and other issues, Osaka retired from the French Open, dropped out of Wimbledon, and lost early at the US Open. She closed down the rest of her tennis season to focus on family and health. From 2018 to 2021, Osaka won a major singles title in four consecutive years, with her streak ending in 2022.
Osaka is one of the world's most marketable athletes, having been ranked eighth among all athletes in endorsement income in 2020. She was also the highest-earning female athlete of all time by annual income that year. Osaka has gained significant recognition as an activist, having showcased support for the Black Lives Matter movement in conjunction with her matches. She was named one of the 2020 Sports Illustrated Sportspersons of the Year for her activism largely as part of her US Open championship run, and was also included on Time's annual list of the 100 most influential people in the world in 2019, 2020 and 2021. Moreover, she was the 2021 Laureus World Sportswoman of the Year. At the 2020 Tokyo Olympics, she became the first tennis player to light the Olympic cauldron during the opening ceremony. On the court, Osaka has an aggressive playing style with a powerful serve that can reach 201 kilometers per hour (125 mph).

",https://en.wikipedia.org/wiki/Naomi_Osaka
Jordan,10,Talita Baqlah,http://www.wikidata.org/entity/Q7679578,wd:Q7679578,36625825,Jordanian swimmer,"Talita Baqlah (Arabic: تاليتا بقلة; born 27 October 1995) is a Jordanian swimmer who has competed in three consecutive Olympic games, in the 2012, 2016 and 2020 Summer Olympics.",https://en.wikipedia.org/wiki/Talita_Baqlah
Kazakhstan,46,Alina Kabayeva,http://www.wikidata.org/entity/Q254220,wd:Q254220,940648,Russian gymnast and politician,"Alina Maratovna Kabaeva or Kabayeva (Russian: Алина Маратовна Кабаева, pronounced [ɐˈlʲinə mɐˈratəvnə kɐˈbajɪvə]; Tatar: Әлинә Марат кызы Кабаева; born 12 May 1983) is a Russian politician, media manager and retired individual rhythmic gymnast, who has been designated Honoured Master of Sports by the Russian government.Kabaeva is one of the most decorated gymnasts in rhythmic gymnastic history, with 2 Olympic medals, 14 World Championship medals, and 21 European Championship medals. She is reportedly the longtime mistress of Russian president Vladimir Putin.From 2007 to 2014, Kabaeva was a State Duma Deputy from United Russia. In September 2014, Kabaeva became the chairwoman of the board of directors of the National Media Group.

",https://en.wikipedia.org/wiki/Alina_Kabaeva
Kenya,33,Vivian Cheruiyot,http://www.wikidata.org/entity/Q5998,wd:Q5998,9174122,athlete from Kenya,"Vivian Jepkemoi Cheruiyot (born 11 September 1983) is a Kenyan long-distance runner who specialises in track and cross country running.  She represented Kenya at the Summer Olympics in 2000, 2008, 2012, and 2016, winning a silver medal at the 5000 m and bronze medal at the 10000 m at the 2012 Olympics, silver medal at the 10000 m and gold medal at the 5000 m at the 2016 Olympics, setting the new Olympic record in 5000 m event. Cheruiyot won a silver medal in the 5000 metres at the 2007 World Championships in Athletics and became the world champion in the event at the 2009 edition, repeating this achievement at the 2011 World Championships, where she also won the 10000 m.
After taking a silver at the 2010 IAAF World Indoor Championships, she won a number of outdoor titles that year, becoming African champion, Commonwealth Games champion and IAAF Continental Cup champion, as well as winning the 2010 IAAF Diamond League title.
She holds the Kenyan record and Commonwealth record for the 10,000 m with her best time of 29:32.53, which was set at the Rio Olympics in 2016.",https://en.wikipedia.org/wiki/Vivian_Cheruiyot
Kiribati,11,Kaitinano Mwemweata,http://www.wikidata.org/entity/Q3751922,wd:Q3751922,18072903,Kiribati athlete,"Kaitinano Mwemweata (born July 22, 1984) is an I-Kiribati athlete. She was the first person ever to compete for Kiribati at the Olympic Games, when she represented her country at the 100 metre sprint in Athens in 2004.Mwemweata finished seventh out of eight in her heat, achieving a personal best of 13.07.She was due to represent Kiribati again at the 2008 Summer Olympics in Beijing, competing in the 200 metre sprint, but had to withdraw after contracting tuberculosis. She was undergoing treatment at the time of the Games.She won gold in the long jump at the Micronesian Championships, in Koror in 2003. She also took part in the World Athletics Championships in Edmonton in 2001.At the Kiribati National Games of 2006, Mwemweata won a bronze medal in the shot put, a silver medal in the high jump, and four gold medals in long jump, the 100 metre sprint, the 200 metre sprint and the triple jump.",https://en.wikipedia.org/wiki/Kaitinano_Mwemweata
Kosovo,55,Majlinda Kelmendi,http://www.wikidata.org/entity/Q1820096,wd:Q1820096,29719546,Kosovo-Albanian judoka,"Majlinda Kelmendi  (Albanian pronunciation: [majˈlinda kɛlˈmɛndi]; born 9 May 1991) is a Kosovan-Albanian former judoka and judo coach.In 2014, Majlinda topped the IJF Women's Prestige World Ranking List. On 7 August 2016, she became the first Kosovan athlete to win a medal at the Olympic Games when she claimed gold in the women's −52 kg category at the 2016 Olympics in Rio de Janeiro. She also represented Albania at the 2012 Summer Olympics.

",https://en.wikipedia.org/wiki/Majlinda_Kelmendi
Kuwait,15,Helen Upperton,http://www.wikidata.org/entity/Q435794,wd:Q435794,4161809,bobsledder,"Helen Lesley Upperton (born October 31, 1979) is a Canadian bobsledder who has competed since 2002. Upperton was born in Ahmadi, Kuwait as her parents involvement in the oil industry meant they traveled abroad. She holds dual citizenship of both Great Britain and Canada. Upperton won the silver medal at the 2010 Winter Olympics after previously finishing fourth in the two-woman event at the 2006 Winter Olympics in Turin. In 2020 Upperton won a Canadian Screen Award for “Best Sports Analyst” for her coverage of the Bobsleigh World Championship event with Mark Lee. She went to high school at Dr. E.P. Scarlett High School and graduated from the University of Texas in Austin with a BSc.
Upperton also competed in the FIBT World Championships, earning her best finish of fourth in the two-woman event at Altenberg in 2008. Her best overall Bobsleigh World Cup finish was second in the two-woman event in the 2005–06 season.
A former triple jumper at the University of Texas at Austin, Upperton moved to bobsleigh in 2002. In the 2005–06 season she won four medals on the World Cup including a gold at an event in St. Moritz, Switzerland, Canada's first women's World Cup win in bobsleigh. One month later she finished fourth in the two-woman event at the 2006 Winter Olympics. Upperton scored a total of six wins and over 20 podium finishes in World Cup competition.She won a silver medal in the Two-woman competition at the 2010 Winter Olympics with Shelley-Ann Brown. The gold medal was won by fellow Canadians Kaillie Humphries and Heather Moyse. It marked the first time of the 2010 Olympics that Canadians had won two medals in one event.Upperton and Brown announced their retirements from the sport in September 2012. After retiring Upperton became manager of community relations with WinSport Canada. Subsequently, she became head coach of WinSport Academy's  bobsleigh programme, training developing bobsledders.Upperton was a commentator for men's and women's bobsleigh and skeleton at the 2014 Winter Olympics and 2018 Winter Olympics with Mark Connolly.",https://en.wikipedia.org/wiki/Helen_Upperton
Kyrgyzstan,23,Kristina Vogel,http://www.wikidata.org/entity/Q263464,wd:Q263464,31296377,German track cyclist,"Kristina Vogel  (born 10 November 1990) is a former German track cyclist. During her career, she won two gold medals and a bronze at the Olympic Games, and is an eleven-time UCI World Champion. She was paralysed following a crash in June 2018.",https://en.wikipedia.org/wiki/Kristina_Vogel
Laos,9,Vilayphone Vongphachanh,http://www.wikidata.org/entity/Q3378106,wd:Q3378106,5275525,Olympic swimmer for Laos,"Vilayphone Vongphachanh (born April 26, 1989) is a female Laotian Olympic freestyle swimmer.
As a member of the Laos team she competed at the age of 15 in the 2004 Summer Olympics in the Women's 50m Freestyle.  She also swam at the 2008 Olympics.
In 2004, she had the slowest time out of all 73 women in the event, 36.57 seconds.
Her result was typical for Laos, which up to the 2004 games, has (with one exception) always placed last or next to last in every event it has competed in.
In Laos, she was only able to train in a pool half the size of a standard Olympic size swimming pool, and like other Laotian athletes had limited times to do so.  Sue Maci of Parade attributed the poor results to Laos being one of the ten poorest countries in the world.Previously, in 2003, she competed in the 2003 World Championships in Barcelona, Spain.  She ranked 98 out of 100 (finishers) in the 50m freestyle, and 57 out of 58 in the 50m breaststroke.As of 2006 Vilayphone Vongphachanh is a swimming judge for the FINA MastersIn 2008, she finished 84th out of 92 swimmers with a time of 34.79 seconds, once again, she failed to qualify for the semi-finals.",https://en.wikipedia.org/wiki/Vilayphone_Vongphachanh
Latvia,44,Jeļena Ostapenko,http://www.wikidata.org/entity/Q5551564,wd:Q5551564,38635698,Latvian tennis player,"Jeļena Ostapenko (born 8 June 1997), also known as Aļona Ostapenko, is a Latvian professional tennis player. She has career-high WTA rankings of world No. 5 in singles, achieved on 19 March 2018, and world No. 7 in doubles, reached on 12 September 2022.
Ostapenko won the 2017 French Open singles title, becoming the first player from Latvia to win a Grand Slam singles tournament and the first unseeded player to win the French Open since 1933. In addition to her singles career, she has played as a member of the Latvia Fed Cup team. She has won seven singles and eight doubles titles on the ITF Women's Circuit, and she also won the junior singles event at the 2014 Wimbledon Championships.",https://en.wikipedia.org/wiki/Je%C4%BCena_Ostapenko
